"NFICode";"NFIName";"originalName";"originalNameAuthorship";"acceptedName";"acceptedNameAuthorship";"taxonomicStatus";"taxonRank"
6848;"Cyathea tenera";"Cyathea tenera";"(J. Sm. ex Hook.) T. Moore";"Cyathea tenera";"(J.Sm.) Moore";"Accepted";"species"
6849;"Cyathea truncata";"Cyathea truncata";;"Sphaeropteris truncata";"(Brack.) R.M.Tryon";"Accepted";"species"
6850;"Cybianthus sintenisii";"Cybianthus sintenisii";"(Urb.) G. Agostini";"Cybianthus sintenisii";"(Urb.) G.Agostini";"Accepted";"species"
6852;"Cycas circinalis";"Cycas circinalis";"L.";"Cycas circinalis";"L.";"Accepted";"species"
6856;"Cycas micronesica";"Cycas micronesica";"K.D. Hill";"Cycas micronesica";"K.D.Hill";"Accepted";"species"
6853;"Cycas revoluta";"Cycas revoluta";"Thunb.";"Cycas revoluta";"Thunb.";"Accepted";"species"
6854;"Cycas spp.";"Cycas";"L.";"Cycas";"L.";"Accepted";"genus"
6855;"Cyclophyllum barbatum";"Cyclophyllum barbatum";;"Cyclophyllum barbatum";"(G.Forst.) N.Hallé & J.Florence";"Accepted";"species"
5818;"Cydonia oblonga";"Cydonia oblonga";"Mill.";"Cydonia oblonga";"Mill.";"Accepted";"species"
6857;"Cynometra portoricensis";"Cynometra portoricensis";"Krug & Urb.";"Cynometra portoricensis";"Krug & Urb.";"Accepted";"species"
6858;"Cynometra ramiflora";"Cynometra ramiflora";"L.";"Cynometra ramiflora";"L.";"Accepted";"species"
6859;"Cynometra yokotae";"Cynometra yokotae";;"Cynometra yokotai";"Kaneh.";"Accepted";"species"
6860;"Cyphomandra betacea";"Cyphomandra betacea";"(Cav.) Sendtn.";"Solanum betaceum";"Cav.";"Accepted";"species"
6862;"Cyrilla racemiflora";"Cyrilla racemiflora";"L.";"Cyrilla racemiflora";"L.";"Accepted";"species"
6865;"Cyrtandra giffardii";"Cyrtandra giffardii";"Rock";"Cyrtandra giffardii";"Rock";"Accepted";"species"
6863;"Cyrtandra pulchella";"Cyrtandra pulchella";;"Cyrtandra pulchella";"Rich ex A.Gray";"Accepted";"species"
6864;"Cyrtandra ramosissima";"Cyrtandra x ramosissima";"Rock (pro sp.)";"Cyrtandra × ramosissima";"Rock";"Accepted";"species"
6866;"Cyrtandra spp.";"Cyrtandra";"J.R. Forst. & G. Forst.";"Cyrtandra";"J.R.Forst. & G.Forst.";"Accepted";"genus"
6867;"Dacryodes excelsa";"Dacryodes excelsa";"Vahl";"Dacryodes excelsa";"Vahl";"Accepted";"species"
6868;"Dalbergia retusa";"Dalbergia retusa";;"Dalbergia retusa";"Hemsl.";"Accepted";"species"
6869;"Dalbergia sissoo";"Dalbergia sissoo";"Roxb. ex DC.";"Dalbergia sissoo";"Roxb. ex DC.";"Accepted";"species"
6870;"Dalbergia tucurensis";"Dalbergia tucurensis";"Donn. Sm.";"Dalbergia tucurensis";"Donn.Sm.";"Accepted";"species"
6871;"Daphnopsis americana";"Daphnopsis americana";"(Mill.) J.R. Johnst.";"Daphnopsis americana";"(Mill.) J.R.Johnst.";"Accepted";"species"
6872;"Daphnopsis helleriana";"Daphnopsis helleriana";"Urb.";"Daphnopsis helleriana";"Urb.";"Accepted";"species"
6873;"Daphnopsis philippiana";"Daphnopsis philippiana";"Krug & Urb.";"Daphnopsis philippiana";"Krug & Urb.";"Accepted";"species"
6875;"Delissea fallax";"Delissea fallax";"Hillebr.";"Delissea fallax";"Hillebr.";"Accepted";"species"
6876;"Delissea laciniata";"Delissea laciniata";"Hillebr.";"Delissea laciniata";"Hillebr.";"Accepted";"species"
6877;"Delissea niihauensis";"Delissea niihauensis";"H. St. John";"Delissea niihauensis";"H.St.John";"Accepted";"species"
6880;"Delissea parviflora";"Delissea parviflora";"Hillebr.";"Delissea parviflora";"Hillebr.";"Accepted";"species"
6881;"Delissea spp.";"Delissea";"Gaudich.";"Delissea";"Gaudich.";"Accepted";"genus"
6882;"Delissea undulata";"Delissea undulata";"Gaudich.";"Delissea undulata";"Gaudich.";"Accepted";"species"
6883;"Delonix regia";"Delonix regia";"(Bojer ex Hook.) Raf.";"Delonix regia";"(Bojer ex Hook.) Raf.";"Accepted";"species"
6884;"Delonix spp.";"Delonix";"Raf.";"Delonix";"Raf.";"Accepted";"genus"
6885;"Dendrocnide harveyi";"Dendrocnide harveyi";;"Dendrocnide harveyi";"(Seem.) Chew";"Accepted";"species"
6886;"Dendrocnide latifolia";"Dendrocnide latifolia";"(Gaudich.) Chew";"Dendrocnide latifolia";"(Gaudich.) Chew";"Accepted";"species"
6887;"Dendrocnide spp.";"Dendrocnide";"Miq.";"Dendrocnide";"Miq.";"Accepted";"genus"
6888;"Dendropanax arboreus";"Dendropanax arboreus";"(L.) Decne. & Planch. ex Britton";"Dendropanax arboreus";"(L.) Decne. & Planch.";"Accepted";"species"
6889;"Dendropanax laurifolius";"Dendropanax laurifolius";"(Marchal ex Urb.) R.C. Schneid.";"Dendropanax laurifolius";"(Marchal ex Urb.) R.C.Schneid.";"Accepted";"species"
6891;"Dictyosperma album";"Dictyosperma album";;"Dictyosperma album";"(Bory) H.Wendl. & Drude ex Scheff.";"Accepted";"species"
6896;"Dillenia indica";"Dillenia indica";"L.";"Dillenia indica";"L.";"Accepted";"species"
6898;"Dillenia suffruticosa";"Dillenia suffruticosa";"(Griffith ex Hook. f. & Thomson) Martelli";"Dillenia suffruticosa";"Martelli";"Accepted";"species"
6899;"Dimocarpus longan";"Dimocarpus longan";"Lour.";"Dimocarpus longan";"Lour.";"Accepted";"species"
6900;"Diospyros blancoi";"Diospyros blancoi";"A. DC.";"Diospyros discolor";"Willd.";"Accepted";"species"
6902;"Diospyros discolor";"Diospyros discolor";"Willd.";"Diospyros discolor";"Willd.";"Accepted";"species"
6903;"Diospyros ebenaster";"Diospyros ebenaster";"auct. non Retz.";"Diospyros ebenaster";"Retz.";"Unchecked";"species"
6904;"Diospyros elliptica";"Diospyros elliptica";"(J.R. Forst. & G. Forst.) P.S. Green, nom. illeg.";"Diospyros foliosa";"(Rich. ex A.Gray) Bakh.";"Accepted";"species"
6905;"Diospyros ferrea";"Diospyros ferrea";"auct. non (Willd.) Bakh.";"Diospyros ferrea";"(Willd.) Bakh.";"Accepted";"species"
6906;"Diospyros hillebrandii";"Diospyros hillebrandii";"(Seem.) Fosberg";"Diospyros hillebrandii";"(Seem.) Fosberg";"Accepted";"species"
6907;"Diospyros kaki";"Diospyros kaki";"L. f.";"Diospyros kaki";"L.f.";"Accepted";"species"
6909;"Diospyros revoluta";"Diospyros revoluta";"Poir.";"Diospyros revoluta";"Poir.";"Accepted";"species"
6910;"Diospyros samoensis";"Diospyros samoensis";;"Diospyros samoensis";"A.Gray";"Accepted";"species"
6911;"Diospyros sandwicensis";"Diospyros sandwicensis";"(A. DC.) Fosberg";"Diospyros sandwicensis";"(A.DC.) Fosberg";"Accepted";"species"
6912;"Diospyros sintenisii";"Diospyros sintenisii";"(Krug & Urb.) Standl.";"Diospyros sintenisii";"Standl.";"Accepted";"species"
520;"Diospyros spp.";"Diospyros";"L.";"Diospyros";"L.";"Accepted";"genus"
522;"Diospyros texana";"Diospyros texana";"Scheele";"Diospyros texana";"Scheele";"Accepted";"species"
521;"Diospyros virginiana";"Diospyros virginiana";"L.";"Diospyros virginiana";"L.";"Accepted";"species"
6921;"Discocalyx ponapensis";"Discocalyx ponapensis";;"Discocalyx ponapensis";"Mez";"Accepted";"species"
6923;"Ditta myricoides";"Ditta myricoides";"Griseb.";"Ditta myricoides";"Griseb.";"Accepted";"species"
6927;"Dodonaea viscosa";"Dodonaea viscosa";"(L.) Jacq.";"Dodonaea viscosa";"Jacq.";"Accepted";"species"
6928;"Dolichandrone spathacea";"Dolichandrone spathacea";"(L.F.) K. Schum.";"Dolichandrone spathacea";"Seem.";"Accepted";"species"
6930;"Dovyalis hebecarpa";"Dovyalis hebecarpa";"(G. Gardn.) Warb.";"Dovyalis hebecarpa";"(Gardner) Warb.";"Accepted";"species"
6932;"Dracaena fragrans";"Dracaena fragrans";"(L.) Ker Gawl.";"Dracaena fragrans";"(L.) Ker Gawl.";"Accepted";"species"
6933;"Dracaena multiflora";"Dracaena multiflora";"Warb. ex P. Sarasin & Sarasin";"Dracaena multiflora";"Warb. ex P.Sarasin & Sarasin";"Accepted";"species"
6934;"Dracaena reflexa";"Dracaena reflexa";"Lam.";"Dracaena reflexa";"Lam.";"Accepted";"species"
6937;"Drypetes alba";"Drypetes alba";"Poit.";"Drypetes alba";"Poit.";"Accepted";"species"
6935;"Drypetes carolinensis";"Drypetes carolinensis";;"Drypetes carolinensis";"Kaneh.";"Accepted";"species"
6936;"Drypetes dolichocarpa";"Drypetes dolichocarpa";"Kaneh.";"Drypetes dolichocarpa";"Kaneh.";"Accepted";"species"
6938;"Drypetes glauca";"Drypetes glauca";"Vahl";"Drypetes glauca";"Vahl";"Accepted";"species"
6939;"Drypetes ilicifolia";"Drypetes ilicifolia";"(DC.) Krug & Urb.";"Drypetes ilicifolia";"(DC.) Krug & Urb.";"Accepted";"species"
6940;"Drypetes lateriflora";"Drypetes lateriflora";"(Sw.) Krug & Urb.";"Drypetes lateriflora";"(Sw.) Krug & Urb.";"Accepted";"species"
6941;"Drypetes nitida";"Drypetes nitida";"Kaneh.";"Drypetes nitida";"Kaneh.";"Accepted";"species"
6942;"Drypetes spp.";"Drypetes";"Vahl";"Drypetes";"Vahl";"Accepted";"genus"
6943;"Drypetes vitiensis";"Drypetes vitiensis";;"Drypetes vitiensis";"Croizat";"Accepted";"species"
6949;"Drypetes yapensis";"Drypetes yapensis";;"Drypetes yapensis";"Tuyama";"Accepted";"species"
6947;"Dubautia arborea";"Dubautia arborea";"(A. Gray) D.D. Keck";"Dubautia arborea";"(A.Gray) D.D.Keck";"Accepted";"species"
6944;"Dubautia demissifolia";"Dubautia x demissifolia";"(Sherff) D.D. Keck (pro sp.)";"Dubautia demissifolia";"(Sherff) D.D.Keck";"Unchecked";"species"
6948;"Dubautia knudsenii";"Dubautia knudsenii";"Hillebr.";"Dubautia knudsenii";"Hillebr.";"Accepted";"species"
6952;"Dubautia microcephala";"Dubautia microcephala";"Skottsb.";"Dubautia microcephala";"Skottsb.";"Accepted";"species"
6946;"Dubautia montana";"Dubautia x montana";"(H. Mann) D.D. Keck (pro sp.)";"Dubautia reticulata";"(Sherff) D.D.Keck";"Accepted";"species"
6953;"Dubautia plantaginea";"Dubautia plantaginea";"Gaudich.";"Dubautia plantaginea";"Gaudich.";"Accepted";"species"
6957;"Dubautia reticulata";"Dubautia reticulata";"(Sherff) D.D. Keck";"Dubautia reticulata";"(Sherff) D.D.Keck";"Accepted";"species"
6958;"Dubautia spp.";"Dubautia";"Gaudich.";"Dubautia";"Gaudich.";"Accepted";"genus"
6945;"Dubautia x fallax";"Dubautia x fallax";"Sherff";"Dubautia fallax";"Sherff";"Unchecked";"species"
6961;"Duranta erecta";"Duranta erecta";"L.";"Duranta erecta";"L.";"Accepted";"species"
6965;"Durio zibethinus";"Durio zibethinus";"Murray";"Durio zibethinus";"L.";"Accepted";"species"
6966;"Dypsis lutescens";"Dypsis lutescens";"(H. Wendl.) Beentje & Dransf.";"Dypsis lutescens";"(H.Wendl.) Beentje & J.Dransf.";"Accepted";"species"
6968;"Dysoxylum huntii";"Dysoxylum huntii";"Merrill ex Setch.";"Dysoxylum huntii";"Merr. ex Setch.";"Accepted";"species"
6969;"Dysoxylum maota";"Dysoxylum maota";;"Dysoxylum gaudichaudianum";"Miq.";"Accepted";"species"
6972;"Dysoxylum mollissimum";"Dysoxylum mollissimum ssp. Molle";;"Dysoxylum mollissimum";"Blume";"Accepted";"species"
6970;"Dysoxylum samoense";"Dysoxylum samoense";;"Dysoxylum mollissimum  subsp. molle";"(Miq.) Mabb.";"Accepted";"subspecies"
6971;"Dysoxylum spp.";"Dysoxylum";"Blume";"Dysoxylum";"Blume";"Accepted";"genus"
868;"Ebenopsis ebano";"Ebenopsis ebano";"(Berl.) Barneby & Grimes";"Ebenopsis ebano";"(Berland.) Barneby & J.W.Grimes";"Accepted";"species"
523;"Ehretia anacua";"Ehretia anacua";"(Terán & Berl.) I.M. Johnst.";"Ehretia anacua";"(Terán & Berland.) I.M.Johnst.";"Accepted";"species"
997;"Elaeagnus angustifolia";"Elaeagnus angustifolia";"L.";"Elaeagnus angustifolia";"L.";"Accepted";"species"
6973;"Elaeis guineensis";"Elaeis guineensis";"Jacq.";"Elaeis guineensis";"Jacq.";"Accepted";"species"
6975;"Elaeocarpus bifidus";"Elaeocarpus bifidus";"Hook. & Arn.";"Elaeocarpus";"L.";"Accepted";"genus"
6976;"Elaeocarpus carolinensis";"Elaeocarpus carolinensis";"Koids.";"Elaeocarpus carolinensis";"Koidz.";"Accepted";"species"
6977;"Elaeocarpus floridanus";"Elaeocarpus floridanus";;"Elaeocarpus floridanus";"Hemsl.";"Accepted";"species"
6978;"Elaeocarpus graeffei";"Elaeocarpus graeffei";;"Elaeocarpus graeffei";"Seem.";"Accepted";"species"
6979;"Elaeocarpus grandis";"Elaeocarpus grandis";"F. Muell.";"Elaeocarpus angustifolius";"Blume";"Accepted";"species"
6980;"Elaeocarpus joga";"Elaeocarpus joga";"Merr.";"Elaeocarpus joga";"Merr.";"Accepted";"species"
6981;"Elaeocarpus kerstingianus";"Elaeocarpus kerstingianus";;"Elaeocarpus kerstingianus";"Schltr.";"Accepted";"species"
6974;"Elaeocarpus kusaiensis";"Elaeocarpus kusaiensis";;"Elaeocarpus kusaiensis";"Kaneh.";"Accepted";"species"
6982;"Elaeocarpus kusanoi";"Elaeocarpus kusanoi";;"Elaeocarpus kusanoi";"Koidz.";"Accepted";"species"
6983;"Elaeocarpus spp.";"Elaeocarpus";"L.";"Elaeocarpus";"L.";"Accepted";"genus"
6984;"Elaeocarpus tonganus";"Elaeocarpus tonganus";;"Elaeocarpus tonganus";"Burkill";"Accepted";"species"
6985;"Elaeocarpus ulianus";"Elaeocarpus ulianus";;"Elaeocarpus ulianus";"Christoph.";"Accepted";"species"
6990;"Elattostachys falcata";"Elattostachys falcata";;"Elattostachys apetala";"Radlk.";"Accepted";"species"
6992;"Eleocharis dulcis";"Eleocharis dulcis";"(Burm. f.) Trin. ex Henschel";"Eleocharis dulcis";"Hensch.";"Accepted";"species"
6994;"Endiandra elaeocarpa";"Endiandra elaeocarpa";"Gillespie";"Endiandra elaeocarpa";"Gillespie";"Accepted";"species"
